,ID,Day,Hour,Mass,deltaM,Time,GWC,SoilPsi,SoilPsi_VG
Comcol2.9225,Comcol2,4,11,4615.075,4.841666667,4.458333333,0.09530703,0.406661639,0.50073136
Comcol2.9226,Comcol2,4,12,4610.05,5.025,4.5,0.09442417,0.410261489,0.503721873
Comcol2.9227,Comcol2,4,13,4604.883333,5.166666667,4.541666667,0.093516421,0.414031803,0.506836889
Comcol2.9228,Comcol2,4,14,4599.583333,5.3,4.583333333,0.092585245,0.417974179,0.510075762
Comcol2.9229,Comcol2,4,15,4594.225,5.358333333,4.625,0.091643821,0.422039209,0.513396261
Comcol2.9230,Comcol2,4,16,4588.975,5.25,4.666666667,0.09072143,0.426101689,0.516695712
Comcol2.9231,Comcol2,4,17,4584.016667,4.958333333,4.708333333,0.089850284,0.430013014,0.519854894
Comcol2.9232,Comcol2,4,18,4579.508333,4.508333333,4.75,0.089058199,0.433634003,0.522764597
Comcol2.9233,Comcol2,4,19,4575.575,3.933333333,4.791666667,0.088367138,0.436844772,0.525332858
Comcol2.9234,Comcol2,4,20,4574.441667,1.133333333,4.833333333,0.088168019,0.437779001,0.526078083
Comcol2.9235,Comcol2,4,21,4574.316667,0.125,4.875,0.088146057,0.437882293,0.526160422
Comcol2.9236,Comcol2,4,22,4574.133333,0.183333333,4.916666667,0.088113847,0.438033878,0.526281236
Comcol2.9237,Comcol2,4,23,4573.941667,0.191666667,4.958333333,0.088080172,0.438192468,0.526407609
Comcol2.9238,Comcol2,5,0,4573.808333,0.133333333,5,0.088056746,0.438302862,0.52649556
Comcol2.9239,Comcol2,5,1,4573.65,0.158333333,5.041666667,0.088028928,0.438434029,0.526600045
Comcol2.9240,Comcol2,5,2,4573.491667,0.158333333,5.083333333,0.08800111,0.438565276,0.526704576
Comcol2.9241,Comcol2,5,3,4573.35,0.141666667,5.125,0.08797622,0.438682776,0.526798143
Comcol2.9242,Comcol2,5,4,4573.166667,0.183333333,5.166666667,0.087944009,0.438834931,0.526919285
Comcol2.9243,Comcol2,5,5,4572.966667,0.2,5.208333333,0.087908871,0.439001043,0.52705151
Comcol2.9244,Comcol2,5,6,4572.808333,0.158333333,5.25,0.087881053,0.439132639,0.527156242
Comcol2.9245,Comcol2,5,7,4572.6,0.208333333,5.291666667,0.08784445,0.439305916,0.527294116
Comcol2.9246,Comcol2,5,8,4570.166667,2.433333333,5.333333333,0.087416929,0.441340252,0.528910487
Comcol2.9247,Comcol2,5,9,4565.658333,4.508333333,5.375,0.086624844,0.445160994,0.531934744
Comcol2.9248,Comcol2,5,10,4561.008333,4.65,5.416666667,0.08580787,0.449173718,0.535095098
Comcol2.9249,Comcol2,5,11,4556.066667,4.941666667,5.458333333,0.084939651,0.453520478,0.538500587
Comcol2.9250,Comcol2,5,12,4550.766667,5.3,5.5,0.084008476,0.458279615,0.542208238
Comcol2.9251,Comcol2,5,13,4545.216667,5.55,5.541666667,0.083033377,0.463374587,0.546153879
Comcol2.9252,Comcol2,5,14,4539.525,5.691666667,5.583333333,0.082033388,0.468722039,0.55026942
Comcol2.9253,Comcol2,5,15,4533.808333,5.716666667,5.625,0.081029007,0.474222274,0.554475889
Comcol2.9254,Comcol2,5,16,4528.291667,5.516666667,5.666666667,0.080059765,0.47965742,0.558606729
Comcol2.9255,Comcol2,5,17,4523.116667,5.175,5.708333333,0.079150551,0.484873707,0.562547692
Comcol2.9256,Comcol2,5,18,4518.45,4.666666667,5.75,0.078330649,0.489678661,0.56615799
Comcol2.9257,Comcol2,5,19,4514.441667,4.008333333,5.791666667,0.077626411,0.493884639,0.56930292
Comcol2.9258,Comcol2,5,20,4513.325,1.116666667,5.833333333,0.07743022,0.49506963,0.570186432
Comcol2.9259,Comcol2,5,21,4513.225,0.1,5.875,0.07741265,0.495176034,0.570265711
Comcol2.9260,Comcol2,5,22,4513.05,0.175,5.916666667,0.077381904,0.495362354,0.570404512
Comcol2.9261,Comcol2,5,23,4512.916667,0.133333333,5.958333333,0.077358478,0.495504409,0.570510319
Comcol2.9262,Comcol2,6,0,4512.783333,0.133333333,6,0.077335052,0.495646548,0.570616172
Comcol2.9263,Comcol2,6,1,4512.65,0.133333333,6.041666667,0.077311626,0.49578877,0.570722072
Comcol2.9264,Comcol2,6,2,4512.483333,0.166666667,6.083333333,0.077282344,0.495966666,0.570854513
Comcol2.9265,Comcol2,6,3,4512.35,0.133333333,6.125,0.077258918,0.496109077,0.570960518
Comcol2.9266,Comcol2,6,4,4512.175,0.175,6.166666667,0.077228172,0.49629612,0.57109972
Comcol2.9267,Comcol2,6,5,4511.991667,0.183333333,6.208333333,0.077195962,0.496492225,0.571245637
Comcol2.9268,Comcol2,6,6,4511.833333,0.158333333,6.25,0.077168143,0.496661717,0.571371728
Comcol2.9269,Comcol2,6,7,4511.608333,0.225,6.291666667,0.077128612,0.496902778,0.571551023
Comcol2.9270,Comcol2,6,8,4508.866667,2.741666667,6.333333333,0.076646919,0.499859597,0.573746556
Comcol2.9271,Comcol2,6,9,4504.116667,4.75,6.375,0.075812376,0.505068916,0.577598319
Comcol2.9272,Comcol2,6,10,4499.4,4.716666667,6.416666667,0.074983688,0.510353343,0.581484769
Comcol2.9273,Comcol2,6,11,4494.516667,4.883333333,6.458333333,0.074125718,0.515945654,0.58557533
Comcol2.9274,Comcol2,6,12,4489.441667,5.075,6.5,0.073234074,0.521892584,0.589900714
Comcol2.9275,Comcol2,6,13,4484.25,5.191666667,6.541666667,0.072321932,0.528123889,0.594406459
Comcol2.9276,Comcol2,6,14,4478.908333,5.341666667,6.583333333,0.071383436,0.534696986,0.599130769
Comcol2.9277,Comcol2,6,15,4473.591667,5.316666667,6.625,0.070449332,0.541408554,0.603925149
Comcol2.9278,Comcol2,6,16,4468.416667,5.175,6.666666667,0.069540119,0.548109804,0.608683282
Comcol2.9279,Comcol2,6,17,4463.591667,4.825,6.708333333,0.068692398,0.554513348,0.613203797
Comcol2.9280,Comcol2,6,18,4459.291667,4.3,6.75,0.067936916,0.560351195,0.617303189
Comcol2.9281,Comcol2,6,19,4455.591667,3.7,6.791666667,0.06728685,0.565476581,0.620885554
Comcol2.9282,Comcol2,6,20,4454.733333,0.858333333,6.833333333,0.067136046,0.566679384,0.621724018
Comcol2.9283,Comcol2,6,21,4454.591667,0.141666667,6.875,0.067111156,0.566878411,0.621862676
Comcol2.9284,Comcol2,6,22,4454.416667,0.175,6.916666667,0.06708041,0.567124466,0.622034067
Comcol2.9285,Comcol2,6,23,4454.233333,0.183333333,6.958333333,0.0670482,0.567382474,0.622213746
Comcol2.9286,Comcol2,7,0,4454.116667,0.116666667,7,0.067027702,0.567546786,0.622328155
Comcol2.9287,Comcol2,7,1,4453.966667,0.15,7.041666667,0.067001348,0.567758189,0.622475329
Comcol2.9288,Comcol2,7,2,4453.85,0.116666667,7.083333333,0.066980851,0.567922725,0.622589858
Comcol2.9289,Comcol2,7,3,4453.716667,0.133333333,7.125,0.066957425,0.568110887,0.622720812
Comcol2.9290,Comcol2,7,4,4453.558333,0.158333333,7.166666667,0.066929607,0.568334495,0.62287641
Comcol2.9291,Comcol2,7,5,4453.391667,0.166666667,7.208333333,0.066900324,0.568570068,0.623040302
Comcol2.9292,Comcol2,7,6,4453.241667,0.15,7.25,0.06687397,0.568782255,0.623187897
Comcol2.9293,Comcol2,7,7,4453.008333,0.233333333,7.291666667,0.066832975,0.569112648,0.623417663
Comcol2.9294,Comcol2,7,8,4450.291667,2.716666667,7.333333333,0.066355675,0.57298861,0.626108468
Comcol2.9295,Comcol2,7,9,4445.8,4.491666667,7.375,0.065566518,0.579517495,0.630621848
Comcol2.9296,Comcol2,7,10,4441.308333,4.491666667,7.416666667,0.064777362,0.586201193,0.635217879
Comcol2.9297,Comcol2,7,11,4436.625,4.683333333,7.458333333,0.063954531,0.593341035,0.640101035
Comcol2.9298,Comcol2,7,12,4431.733333,4.891666667,7.5,0.063095097,0.600991982,0.645304124
Comcol2.9299,Comcol2,7,13,4424.483333,7.25,7.541666667,0.061821319,0.612712276,0.653217073
Comcol2.9300,Comcol2,7,14,4420.508333,3.975,7.583333333,0.061122937,0.619339995,0.657661914
Comcol2.9301,Comcol2,7,15,4415.983333,4.525,7.625,0.060327925,0.627066515,0.662817263
Comcol2.9302,Comcol2,7,16,4411.391667,4.591666667,7.666666667,0.059521199,0.635112192,0.668156147
Comcol2.9303,Comcol2,7,17,4407.191667,4.2,7.708333333,0.058783286,0.64265977,0.673137953
Comcol2.9304,Comcol2,7,18,4403.483333,3.708333333,7.75,0.058131756,0.649478815,0.677617346
Comcol2.9305,Comcol2,7,19,4402.633333,0.85,7.791666667,0.057982417,0.651062846,0.678655014
Comcol2.9306,Comcol2,7,20,4402.55,0.083333333,7.833333333,0.057967776,0.65121857,0.678756968
Comcol2.9307,Comcol2,7,21,4402.425,0.125,7.875,0.057945814,0.651452301,0.678909974
Comcol2.9308,Comcol2,7,22,4402.266667,0.158333333,7.916666667,0.057917996,0.651748608,0.67910391
Comcol2.9309,Comcol2,7,23,4402.1,0.166666667,7.958333333,0.057888714,0.652060809,0.679308209
Comcol2.9310,Comcol2,8,0,4401.95,0.15,8,0.05786236,0.652342053,0.679492215
Comcol2.9311,Comcol2,8,1,4401.791667,0.158333333,8.041666667,0.057834541,0.652639193,0.679686584
Comcol2.9312,Comcol2,8,2,4401.658333,0.133333333,8.083333333,0.057811116,0.652889632,0.679850375
Comcol2.9313,Comcol2,8,3,4401.516667,0.141666667,8.125,0.057786226,0.653155939,0.680024516
Comcol2.9314,Comcol2,8,4,4401.383333,0.133333333,8.166666667,0.0577628,0.653406786,0.680188519
Comcol2.9315,Comcol2,8,5,4401.25,0.133333333,8.208333333,0.057739374,0.653657831,0.680352624
Comcol2.9316,Comcol2,8,6,4401.033333,0.216666667,8.25,0.057701307,0.654066202,0.680619516
Comcol2.9317,Comcol2,8,7,4398.466667,2.566666667,8.291666667,0.057250361,0.658944048,0.683802019
Comcol2.9318,Comcol2,8,8,4394.391667,4.075,8.333333333,0.05653441,0.666843988,0.688935337
Comcol2.9319,Comcol2,8,9,4390.125,4.266666667,8.375,0.055784784,0.675326975,0.694419381
Comcol2.9320,Comcol2,8,10,4385.791667,4.333333333,8.416666667,0.055023446,0.684172743,0.700107765
Comcol2.9321,Comcol2,8,11,4381.275,4.516666667,8.458333333,0.054229897,0.693650008,0.706169017
Comcol2.9322,Comcol2,8,12,4376.708333,4.566666667,8.5,0.053427564,0.703510713,0.712440094
Comcol2.9323,Comcol2,8,13,4372.108333,4.6,8.541666667,0.052619374,0.713739229,0.7189081
Comcol2.9324,Comcol2,8,14,4367.625,4.483333333,8.583333333,0.051831681,0.724007017,0.725364232
Comcol2.9325,Comcol2,8,15,4363.3,4.325,8.625,0.051071807,0.734204262,0.731740736
Comcol2.9326,Comcol2,8,16,4359.458333,3.841666667,8.666666667,0.050396851,0.743512883,0.737531789
Comcol2.9327,Comcol2,8,17,4356.05,3.408333333,8.708333333,0.049798029,0.751977088,0.742773527
Comcol2.9328,Comcol2,8,18,4353.233333,2.816666667,8.75,0.049303159,0.759122969,0.747181494
Comcol2.9329,Comcol2,8,19,4352.608333,0.625,8.791666667,0.049193351,0.760727564,0.748169148
Comcol2.9330,Comcol2,8,20,4352.566667,0.041666667,8.833333333,0.04918603,0.760834785,0.748235116
Comcol2.9331,Comcol2,8,21,4352.425,0.141666667,8.875,0.04916114,0.761199569,0.748459526
Comcol2.9332,Comcol2,8,22,4352.275,0.15,8.916666667,0.049134786,0.761586204,0.748697333
Comcol2.9333,Comcol2,8,23,4352.116667,0.158333333,8.958333333,0.049106968,0.761994756,0.748948573
Comcol2.9334,Comcol2,9,0,4351.983333,0.133333333,9,0.049083543,0.762339149,0.749160318
Comcol2.9335,Comcol2,9,1,4351.883333,0.1,9.041666667,0.049065973,0.762597654,0.749319234
Comcol2.9336,Comcol2,9,2,4351.741667,0.141666667,9.083333333,0.049041083,0.762964179,0.749544519
Comcol2.9337,Comcol2,9,3,4351.625,0.116666667,9.125,0.049020586,0.763266294,0.749730184
Comcol2.9338,Comcol2,9,4,4351.525,0.1,9.166666667,0.049003016,0.763525446,0.749889425
Comcol2.9339,Comcol2,9,5,4351.391667,0.133333333,9.208333333,0.048979591,0.763871264,0.750101887
Comcol2.9340,Comcol2,9,6,4351.258333,0.133333333,9.25,0.048956165,0.764217404,0.750314511
Comcol2.9341,Comcol2,9,7,4348.9,2.358333333,9.291666667,0.048541821,0.770393495,0.754102312
Comcol2.9342,Comcol2,9,8,4345.55,3.35,9.333333333,0.047953248,0.77934517,0.759572496
Comcol2.9343,Comcol2,9,9,4342.15,3.4,9.375,0.04735589,0.788651872,0.765235257
Comcol2.9344,Comcol2,9,10,4339.283333,2.866666667,9.416666667,0.046852236,0.796678156,0.770099476
Comcol2.9345,Comcol2,9,11,4336.416667,2.866666667,9.458333333,0.046348581,0.804874207,0.775048426
Comcol2.9346,Comcol2,9,12,4333.108333,3.308333333,9.5,0.045767328,0.81455123,0.780868571
Comcol2.9347,Comcol2,9,13,4329.875,3.233333333,9.541666667,0.045199253,0.824242913,0.786673152
Comcol2.9348,Comcol2,9,14,4326.866667,3.008333333,9.583333333,0.044670708,0.833475604,0.792180731
Comcol2.9349,Comcol2,9,15,4324.133333,2.733333333,9.625,0.044190479,0.842050675,0.797277185
Comcol2.9350,Comcol2,9,16,4321.9,2.233333333,9.666666667,0.043798097,0.849192996,0.801508572
Comcol2.9351,Comcol2,9,17,4319.941667,1.958333333,9.708333333,0.043454031,0.855559157,0.805269969
Comcol2.9352,Comcol2,9,18,4318.275,1.666666667,9.75,0.043161209,0.861054982,0.808509561
Comcol2.9353,Comcol2,9,19,4318,0.275,9.791666667,0.043112893,0.861968778,0.809047539
Comcol2.9354,Comcol2,9,20,4317.975,0.025,9.833333333,0.043108501,0.862051949,0.809096494
Comcol2.9355,Comcol2,9,21,4317.875,0.1,9.875,0.043090931,0.862384799,0.809292399
Comcol2.9356,Comcol2,9,22,4317.733333,0.141666667,9.916666667,0.043066041,0.862856789,0.809570153
Comcol2.9357,Comcol2,9,23,4317.616667,0.116666667,9.958333333,0.043045544,0.863245886,0.809799089
Comcol2.9358,Comcol2,10,0,4317.525,0.091666667,10,0.043029438,0.863551858,0.809979091
Comcol2.9359,Comcol2,10,1,4317.408333,0.116666667,10.04166667,0.043008941,0.863941599,0.810208345
Comcol2.9360,Comcol2,10,2,4317.3,0.108333333,10.08333333,0.042989907,0.864303826,0.810421382
Comcol2.9361,Comcol2,10,3,4317.175,0.125,10.125,0.042967946,0.864722168,0.810667386
Comcol2.9362,Comcol2,10,4,4317.058333,0.116666667,10.16666667,0.042947448,0.865112996,0.810897175
Comcol2.9363,Comcol2,10,5,4316.925,0.133333333,10.20833333,0.042924022,0.865560102,0.811160011
Comcol2.9364,Comcol2,10,6,4316.808333,0.116666667,10.25,0.042903525,0.86595171,0.811390183
Comcol2.9365,Comcol2,10,7,4315.016667,1.791666667,10.29166667,0.042588741,0.872011769,0.814947676
Comcol2.9366,Comcol2,10,8,4312.816667,2.2,10.33333333,0.042202215,0.879573309,0.819375173
Comcol2.9367,Comcol2,10,9,4310.691667,2.125,10.375,0.041828866,0.887006205,0.82371521
Comcol2.9368,Comcol2,10,10,4308.491667,2.2,10.41666667,0.041442341,0.894838764,0.828275851
Comcol2.9369,Comcol2,10,11,4306.35,2.141666667,10.45833333,0.041066064,0.902601486,0.832783169
Comcol2.9370,Comcol2,10,12,4304.216667,2.133333333,10.5,0.040691251,0.910472916,0.837341001
Comcol2.9371,Comcol2,10,13,4302.183333,2.033333333,10.54166667,0.040334008,0.918107901,0.841750039
Comcol2.9372,Comcol2,10,14,4300.333333,1.85,10.58333333,0.040008975,0.925169782,0.845817905
Comcol2.9373,Comcol2,10,15,4298.616667,1.716666667,10.625,0.039707368,0.931823352,0.849641753
Comcol2.9374,Comcol2,10,16,4297.066667,1.55,10.66666667,0.039435043,0.937916045,0.853135884
Comcol2.9375,Comcol2,10,17,4295.666667,1.4,10.70833333,0.039189072,0.943489962,0.85632642
Comcol2.9376,Comcol2,10,18,4294.425,1.241666667,10.75,0.038970919,0.948490802,0.859184048
Comcol2.9377,Comcol2,10,19,4294.308333,0.116666667,10.79166667,0.038950422,0.948963482,0.859453915
Comcol2.9378,Comcol2,10,20,4294.233333,0.075,10.83333333,0.038937245,0.949267604,0.859627526
Comcol2.9379,Comcol2,10,21,4294.075,0.158333333,10.875,0.038909427,0.949910297,0.859994358
Comcol2.9380,Comcol2,10,22,4293.925,0.15,10.91666667,0.038883073,0.950519989,0.860342285
Comcol2.9381,Comcol2,10,23,4293.808333,0.116666667,10.95833333,0.038862575,0.950994751,0.860613166
Comcol2.9382,Comcol2,11,0,4293.691667,0.116666667,11,0.038842077,0.951470001,0.860884285
Comcol2.9383,Comcol2,11,1,4293.6,0.091666667,11.04166667,0.038825972,0.951843755,0.861097473
Comcol2.9384,Comcol2,11,2,4293.491667,0.108333333,11.08333333,0.038806939,0.952285852,0.861349613
Comcol2.9385,Comcol2,11,3,4293.391667,0.1,11.125,0.038789369,0.952694317,0.86158254
Comcol2.9386,Comcol2,11,4,4293.283333,0.108333333,11.16666667,0.038770336,0.953137228,0.861835075
Comcol2.9387,Comcol2,11,5,4293.183333,0.1,11.20833333,0.038752767,0.953546444,0.862068368
Comcol2.9388,Comcol2,11,6,4293.058333,0.125,11.25,0.038730805,0.954058473,0.862360231
Comcol2.9389,Comcol2,11,7,4291.5,1.558333333,11.29166667,0.038457016,0.960489549,0.866022045
Comcol2.9390,Comcol2,11,8,4289.683333,1.816666667,11.33333333,0.038137839,0.968100192,0.87034608
Comcol2.9391,Comcol2,11,9,4287.933333,1.75,11.375,0.037830376,0.975549742,0.874568882
Comcol2.9392,Comcol2,11,10,4286.383333,1.55,11.41666667,0.037558051,0.982247052,0.878357227
Comcol2.9393,Comcol2,11,11,4284.816667,1.566666667,11.45833333,0.037282798,0.989113145,0.882233273
Comcol2.9394,Comcol2,11,12,4283.341667,1.475,11.5,0.03702365,0.995668315,0.88592658
Comcol2.9395,Comcol2,11,13,4281.908333,1.433333333,11.54166667,0.036771823,1.002124467,0.889557321
Comcol2.9396,Comcol2,11,14,4280.525,1.383333333,11.58333333,0.03652878,1.008437565,0.893101216
Comcol2.9397,Comcol2,11,15,4279.225,1.3,11.625,0.036300379,1.014445352,0.896467941
Comcol2.9398,Comcol2,11,16,4278.008333,1.216666667,11.66666667,0.036086618,1.020135082,0.899651307
Comcol2.9399,Comcol2,11,17,4276.866667,1.141666667,11.70833333,0.035886035,1.025534076,0.902667468
Comcol2.9400,Comcol2,11,18,4275.891667,0.975,11.75,0.035714734,1.030191629,0.905265915
Comcol2.9401,Comcol2,11,19,4275.883333,0.008333333,11.79166667,0.03571327,1.030231625,0.905288214
Comcol2.9402,Comcol2,11,20,4275.825,0.058333333,11.83333333,0.035703021,1.030511683,0.905444354
Comcol2.9403,Comcol2,11,21,4275.683333,0.141666667,11.875,0.035678131,1.031192478,0.905823868
Comcol2.9404,Comcol2,11,22,4275.558333,0.125,11.91666667,0.035656169,1.031793947,0.906159104
Comcol2.9405,Comcol2,11,23,4275.466667,0.091666667,11.95833333,0.035640064,1.032235484,0.906405165
Comcol2.9406,Comcol2,12,0,4275.341667,0.125,12,0.035618102,1.032838205,0.906741007
Comcol2.9407,Comcol2,12,1,4275.241667,0.1,12.04166667,0.035600533,1.033320903,0.907009931
Comcol2.9408,Comcol2,12,2,4275.158333,0.083333333,12.08333333,0.035585892,1.033723506,0.907234207
Comcol2.9409,Comcol2,12,3,4275.041667,0.116666667,12.125,0.035565394,1.034287692,0.907548455
Comcol2.9410,Comcol2,12,4,4274.975,0.066666667,12.16666667,0.035553681,1.034610369,0.907728162
Comcol2.9411,Comcol2,12,5,4274.883333,0.091666667,12.20833333,0.035537576,1.035054387,0.907975423
Comcol2.9412,Comcol2,12,6,4274.783333,0.1,12.25,0.035520007,1.035539218,0.908245379
Comcol2.9413,Comcol2,12,7,4273.258333,1.525,12.29166667,0.035252074,1.04299117,0.912390366
Comcol2.9414,Comcol2,12,8,4271.783333,1.475,12.33333333,0.034992926,1.050304463,0.916450496
Comcol2.9415,Comcol2,12,9,4270.65,1.133333333,12.375,0.034793807,1.055995754,0.919604928
Comcol2.9416,Comcol2,12,10,4269.4,1.25,12.41666667,0.03457419,1.06234691,0.923119798
Comcol2.9417,Comcol2,12,11,4268.183333,1.216666667,12.45833333,0.03436043,1.068604593,0.926577557
Comcol2.9418,Comcol2,12,12,4266.95,1.233333333,12.5,0.034143741,1.075025836,0.93012023
Comcol2.9419,Comcol2,12,13,4265.75,1.2,12.54166667,0.033932909,1.081350148,0.933604101
Comcol2.9420,Comcol2,12,14,4264.566667,1.183333333,12.58333333,0.033725005,1.087661991,0.937075918
Comcol2.9421,Comcol2,12,15,4263.475,1.091666667,12.625,0.033533207,1.093552446,0.940311351
Comcol2.9422,Comcol2,12,16,4262.458333,1.016666667,12.66666667,0.033354585,1.099097512,0.943353076
Comcol2.9423,Comcol2,12,17,4261.491667,0.966666667,12.70833333,0.033184748,1.104423758,0.946271167
Comcol2.9424,Comcol2,12,18,4260.675,0.816666667,12.75,0.033041265,1.108965052,0.948756457
Comcol2.9425,Comcol2,12,19,4260.708333,-0.033333333,12.79166667,0.033047121,1.108778942,0.948654654
Comcol2.9426,Comcol2,12,20,4260.708333,0,12.83333333,0.033047121,1.108778942,0.948654654
Comcol2.9427,Comcol2,12,21,4260.566667,0.141666667,12.875,0.033022231,1.109570355,0.949087528
Comcol2.9428,Comcol2,12,22,4260.466667,0.1,12.91666667,0.033004662,1.110129699,0.949393423
Comcol2.9429,Comcol2,12,23,4260.341667,0.125,12.95833333,0.0329827,1.110829695,0.949776184
Comcol2.9430,Comcol2,13,0,4260.241667,0.1,13,0.032965131,1.111390345,0.950082707
Comcol2.9431,Comcol2,13,1,4260.158333,0.083333333,13.04166667,0.03295049,1.111857998,0.950338358
Comcol2.9432,Comcol2,13,2,4260.083333,0.075,13.08333333,0.032937313,1.112279232,0.95056861
Comcol2.9433,Comcol2,13,3,4259.941667,0.141666667,13.125,0.032912423,1.113075792,0.951003962
Comcol2.9434,Comcol2,13,4,4259.841667,0.1,13.16666667,0.032894854,1.113638777,0.95131161
Comcol2.9435,Comcol2,13,5,4259.741667,0.1,13.20833333,0.032877284,1.114202347,0.951619539
Comcol2.9436,Comcol2,13,6,4259.6,0.141666667,13.25,0.032852394,1.115001742,0.952056257
Comcol2.9437,Comcol2,13,7,4257.983333,1.616666667,13.29166667,0.032568357,1.124208478,0.957080523
Comcol2.9438,Comcol2,13,8,4256.641667,1.341666667,13.33333333,0.032332634,1.131968667,0.961307694
Comcol2.9439,Comcol2,13,9,4255.608333,1.033333333,13.375,0.032151085,1.13802096,0.964599742
Comcol2.9440,Comcol2,13,10,4254.616667,0.991666667,13.41666667,0.031976855,1.143892111,0.967789317
Comcol2.9441,Comcol2,13,11,4253.575,1.041666667,13.45833333,0.031793841,1.150126735,0.971172168
Comcol2.9442,Comcol2,13,12,4252.475,1.1,13.5,0.031600578,1.156786804,0.974781171
Comcol2.9443,Comcol2,13,13,4251.4,1.075,13.54166667,0.031411708,1.163372577,0.978345232
Comcol2.9444,Comcol2,13,14,4250.4,1,13.58333333,0.031236014,1.169568474,0.981694118
Comcol2.9445,Comcol2,13,15,4249.441667,0.958333333,13.625,0.031067641,1.175570216,0.984934259
Comcol2.9446,Comcol2,13,16,4248.525,0.916666667,13.66666667,0.030906589,1.181370572,0.988062176
Comcol2.9447,Comcol2,13,17,4247.716667,0.808333333,13.70833333,0.03076457,1.186534478,0.990844023
